timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1613809740535,34,GET Activties,200,OK,Endurance Test Suite 1-9,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,34,0,0
1613809740542,28,GET Activties,200,OK,Endurance Test Suite 1-30,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,28,0,0
1613809740542,57,GET Activties,200,OK,Endurance Test Suite 1-3,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,57,0,0
1613809740544,55,GET Activties,200,OK,Endurance Test Suite 1-29,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,55,0,0
1613809740546,53,GET Activties,200,OK,Endurance Test Suite 1-10,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,53,0,0
1613809740548,51,GET Activties,200,OK,Endurance Test Suite 1-25,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,51,0,0
1613809740546,53,GET Activties,200,OK,Endurance Test Suite 1-4,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,53,0,0
1613809740549,50,GET Activties,200,OK,Endurance Test Suite 1-16,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,50,0,0
1613809740548,51,GET Activties,200,OK,Endurance Test Suite 1-26,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,51,0,0
1613809740549,50,GET Activties,200,OK,Endurance Test Suite 1-19,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,50,0,0
1613809740549,50,GET Activties,200,OK,Endurance Test Suite 1-1,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,50,0,0
1613809740549,50,GET Activties,200,OK,Endurance Test Suite 1-21,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,50,0,0
1613809740554,45,GET Activties,200,OK,Endurance Test Suite 1-24,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,45,0,0
1613809740541,58,GET Activties,200,OK,Endurance Test Suite 1-11,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,58,0,0
1613809740541,58,GET Activties,200,OK,Endurance Test Suite 1-22,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,58,0,0
1613809740546,53,GET Activties,200,OK,Endurance Test Suite 1-18,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,53,0,0
1613809740549,51,GET Activties,200,OK,Endurance Test Suite 1-13,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,51,0,0
1613809740541,59,GET Activties,200,OK,Endurance Test Suite 1-23,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,59,0,0
1613809740546,53,GET Activties,200,OK,Endurance Test Suite 1-2,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,53,0,0
1613809740545,54,GET Activties,200,OK,Endurance Test Suite 1-6,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,54,0,0
1613809740541,59,GET Activties,200,OK,Endurance Test Suite 1-14,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,59,0,0
1613809740547,52,GET Activties,200,OK,Endurance Test Suite 1-8,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,52,0,0
1613809740546,53,GET Activties,200,OK,Endurance Test Suite 1-15,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,53,0,0
